station_id,station_name,timestamp,temperature,pressure,humidity,label,fault_type
AWS-004,Kolkata Alipore,2026-08-03 01:20:00,25.77,1004.9,87.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 01:30:00,24.66,1004.47,88.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 01:40:00,25.43,1004.89,88.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 01:50:00,24.47,1005.23,88.6,normal,none
AWS-004,Kolkata Alipore,2026-08-03 02:00:00,25.15,1004.59,88.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 02:10:00,24.77,1005.34,88.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 02:20:00,25.19,1004.86,90.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 02:30:00,24.65,1005.41,90.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 02:40:00,24.73,1005.22,88.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 02:50:00,24.68,1005.86,90.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 03:00:00,25.1,1005.12,89.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 03:10:00,24.34,1005.48,90.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 03:20:00,25.28,1005.54,87.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 03:30:00,25.32,1005.54,87.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 03:40:00,25.0,1005.25,86.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 03:50:00,25.05,1005.54,88.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 04:00:00,25.29,1005.84,85.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 04:10:00,25.1,1005.77,90.9,normal,none
AWS-004,Kolkata Alipore,2026-08-03 04:20:00,25.52,1005.86,87.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 04:30:00,25.5,1005.34,87.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 04:40:00,25.34,1005.71,88.6,normal,none
AWS-004,Kolkata Alipore,2026-08-03 04:50:00,25.62,1005.99,88.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 05:00:00,26.44,1005.61,88.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 05:10:00,25.66,1006.15,85.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 05:20:00,25.89,1006.33,84.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 05:30:00,25.97,1006.53,88.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 05:40:00,26.79,1006.16,85.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 05:50:00,26.57,1006.23,85.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 06:00:00,26.36,1005.85,84.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 06:10:00,26.95,1006.59,83.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 06:20:00,26.83,1006.74,84.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 06:30:00,27.12,1006.45,82.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 06:40:00,27.37,1006.0,84.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 06:50:00,27.71,1006.31,80.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 07:00:00,28.15,1006.34,81.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 07:10:00,28.55,1006.55,82.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 07:20:00,28.95,1006.48,83.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 07:30:00,28.72,1006.6,79.9,normal,none
AWS-004,Kolkata Alipore,2026-08-03 07:40:00,28.53,1006.75,79.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 07:50:00,29.34,1006.79,81.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 08:00:00,29.67,1006.14,78.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 08:10:00,30.0,1006.8,76.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 08:20:00,29.52,1006.74,78.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 08:30:00,31.0,1006.1,79.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 08:40:00,29.91,1006.34,75.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 08:50:00,30.65,1006.9,77.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 09:00:00,30.42,1006.51,76.9,normal,none
AWS-004,Kolkata Alipore,2026-08-03 09:10:00,31.0,1006.59,77.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 09:20:00,31.32,1006.64,77.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 09:30:00,31.53,1006.84,75.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 09:40:00,31.84,1006.45,75.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 09:50:00,31.64,1006.71,73.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 10:00:00,32.71,1006.35,76.6,normal,none
AWS-004,Kolkata Alipore,2026-08-03 10:10:00,32.74,1006.64,72.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 10:20:00,32.42,1006.27,74.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 10:30:00,32.95,1006.46,73.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 10:40:00,32.71,1006.66,71.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 10:50:00,33.79,1006.14,74.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 11:00:00,33.45,1006.22,73.9,normal,none
AWS-004,Kolkata Alipore,2026-08-03 11:10:00,34.29,1006.11,71.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 11:20:00,33.6,1005.98,72.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 11:30:00,34.31,1006.36,72.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 11:40:00,33.71,1005.72,72.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 11:50:00,34.38,1005.72,68.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 12:00:00,34.43,1005.94,69.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 12:10:00,34.52,1005.6,70.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 12:20:00,34.98,1006.05,72.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 12:30:00,34.69,1006.09,70.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 12:40:00,34.88,1005.55,69.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 12:50:00,34.68,1005.18,69.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 13:00:00,35.41,1005.8,70.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 13:10:00,35.31,1005.04,68.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 13:20:00,35.65,1005.18,69.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 13:30:00,34.79,1004.79,67.9,normal,none
AWS-004,Kolkata Alipore,2026-08-03 13:40:00,35.46,1005.13,69.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 13:50:00,34.81,1004.7,69.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 14:00:00,35.95,1004.73,71.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 14:10:00,36.11,1004.61,69.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 14:20:00,35.1,1004.5,69.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 14:30:00,35.1,1004.62,70.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 14:40:00,35.59,1004.45,68.6,normal,none
AWS-004,Kolkata Alipore,2026-08-03 14:50:00,35.47,1004.73,70.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 15:00:00,35.44,1004.63,69.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 15:10:00,35.92,1004.27,68.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 15:20:00,34.63,1004.3,68.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 15:30:00,34.97,1003.97,70.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 15:40:00,34.89,1003.71,67.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 15:50:00,35.1,1004.88,69.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 16:00:00,34.74,1004.19,69.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 16:10:00,34.78,1003.64,69.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 16:20:00,34.23,1004.03,69.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 16:30:00,34.32,1003.08,69.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 16:40:00,34.82,1003.46,70.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 16:50:00,34.15,1003.32,70.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 17:00:00,33.69,1002.93,73.9,normal,none
AWS-004,Kolkata Alipore,2026-08-03 17:10:00,33.7,1003.12,69.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 17:20:00,33.79,1002.92,71.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 17:30:00,33.76,1003.25,72.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 17:40:00,33.22,1003.35,70.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 17:50:00,32.85,1002.8,71.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 18:00:00,32.62,1002.42,74.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 18:10:00,33.27,1002.7,74.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 18:20:00,32.55,1003.0,74.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 18:30:00,31.86,1002.67,74.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 18:40:00,31.47,1002.64,75.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 18:50:00,31.51,1002.8,78.6,normal,none
AWS-004,Kolkata Alipore,2026-08-03 19:00:00,30.47,1003.13,75.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 19:10:00,31.14,1002.6,75.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 19:20:00,30.97,1002.03,79.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 19:30:00,29.95,1002.44,78.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 19:40:00,30.67,1002.18,76.6,normal,none
AWS-004,Kolkata Alipore,2026-08-03 19:50:00,29.68,1002.68,80.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 20:00:00,29.95,1001.99,81.1,normal,none
AWS-004,Kolkata Alipore,2026-08-03 20:10:00,29.31,1002.17,81.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 20:20:00,28.72,1002.05,79.9,normal,none
AWS-004,Kolkata Alipore,2026-08-03 20:30:00,29.29,1002.12,79.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 20:40:00,28.8,1002.14,79.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 20:50:00,29.3,1002.52,82.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 21:00:00,27.95,1002.74,83.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 21:10:00,28.05,1002.43,79.7,normal,none
AWS-004,Kolkata Alipore,2026-08-03 21:20:00,27.63,1002.31,83.3,normal,none
AWS-004,Kolkata Alipore,2026-08-03 21:30:00,26.95,1002.4,85.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 21:40:00,26.66,1002.41,82.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 21:50:00,26.96,1001.83,84.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 22:00:00,26.14,1001.95,84.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 22:10:00,26.36,1002.06,85.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 22:20:00,26.29,1002.17,84.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 22:30:00,25.41,1002.44,84.5,normal,none
AWS-004,Kolkata Alipore,2026-08-03 22:40:00,24.92,1002.8,88.8,normal,none
AWS-004,Kolkata Alipore,2026-08-03 22:50:00,25.37,1002.83,85.6,normal,none
AWS-004,Kolkata Alipore,2026-08-03 23:00:00,24.73,1002.38,87.2,normal,none
AWS-004,Kolkata Alipore,2026-08-03 23:10:00,25.31,1002.32,88.4,normal,none
AWS-004,Kolkata Alipore,2026-08-03 23:20:00,24.42,1002.65,86.6,normal,none
AWS-004,Kolkata Alipore,2026-08-03 23:30:00,24.02,1002.67,87.9,normal,none
AWS-004,Kolkata Alipore,2026-08-03 23:40:00,23.86,1002.74,89.0,normal,none
AWS-004,Kolkata Alipore,2026-08-03 23:50:00,24.01,1002.65,90.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 00:00:00,23.65,1002.67,90.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 00:10:00,23.27,1003.0,90.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 00:20:00,23.4,1003.0,89.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 00:30:00,23.39,1002.84,90.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 00:40:00,23.59,1003.0,91.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 00:50:00,22.58,1003.13,91.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 01:00:00,22.92,1003.17,92.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 01:10:00,22.82,1003.24,90.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 01:20:00,22.57,1003.38,90.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 01:30:00,22.27,1003.02,91.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 01:40:00,22.47,1003.03,90.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 01:50:00,23.08,1003.28,90.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 02:00:00,22.89,1003.19,91.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 02:10:00,22.54,1003.56,92.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 02:20:00,22.52,1003.62,90.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 02:30:00,22.71,1003.65,92.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 02:40:00,22.27,1003.85,93.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 02:50:00,21.66,1004.19,92.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 03:00:00,22.9,1004.19,92.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 03:10:00,22.28,1003.94,89.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 03:20:00,22.28,1003.88,92.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 03:30:00,22.61,1004.21,90.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 03:40:00,22.89,1004.39,89.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 03:50:00,22.92,1004.9,91.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 04:00:00,22.37,1004.63,92.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 04:10:00,23.04,1004.61,92.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 04:20:00,22.94,1004.2,91.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 04:30:00,23.12,1004.8,89.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 04:40:00,23.13,1004.91,90.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 04:50:00,23.03,1005.13,88.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 05:00:00,23.76,1005.39,89.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 05:10:00,22.87,1004.49,89.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 05:20:00,24.19,1004.97,90.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 05:30:00,23.71,1005.34,89.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 05:40:00,23.35,1005.05,89.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 05:50:00,24.46,1005.1,89.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 06:00:00,24.7,1005.14,88.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 06:10:00,24.63,1005.27,90.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 06:20:00,24.69,1005.13,89.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 06:30:00,25.54,1005.6,88.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 06:40:00,25.7,1005.86,89.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 06:50:00,26.13,1005.99,84.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 07:00:00,25.63,1006.12,86.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 07:10:00,25.64,1005.87,85.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 07:20:00,25.59,1005.62,85.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 07:30:00,27.0,1005.52,86.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 07:40:00,26.9,1005.72,85.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 07:50:00,26.91,1005.95,83.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 08:00:00,27.25,1006.12,83.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 08:10:00,27.32,1005.77,83.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 08:20:00,27.7,1005.79,83.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 08:30:00,28.12,1006.05,79.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 08:40:00,28.34,1005.98,80.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 08:50:00,29.16,1005.68,81.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 09:00:00,28.61,1005.88,81.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 09:10:00,29.06,1006.29,80.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 09:20:00,29.11,1006.11,80.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 09:30:00,29.59,1006.15,79.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 09:40:00,29.63,1006.41,78.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 09:50:00,29.94,1005.85,78.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 10:00:00,30.47,1006.15,77.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 10:10:00,30.99,1006.32,76.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 10:20:00,31.03,1005.47,77.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 10:30:00,31.46,1005.94,76.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 10:40:00,31.57,1005.9,76.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 10:50:00,31.47,1006.04,74.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 11:00:00,31.49,1005.86,74.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 11:10:00,32.05,1005.68,77.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 11:20:00,31.67,1006.06,73.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 11:30:00,32.09,1005.83,73.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 11:40:00,31.66,1006.31,75.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 11:50:00,33.04,1005.9,75.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 12:00:00,33.39,1006.15,70.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 12:10:00,32.93,1005.85,74.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 12:20:00,33.42,1005.5,71.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 12:30:00,32.54,1005.35,74.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 12:40:00,33.18,1005.53,70.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 12:50:00,33.62,1005.62,72.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 13:00:00,33.62,1005.83,72.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 13:10:00,34.1,1005.71,72.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 13:20:00,33.15,1005.04,71.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 13:30:00,34.05,1005.29,70.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 13:40:00,33.73,1005.19,70.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 13:50:00,33.79,1005.02,71.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 14:00:00,33.29,1005.4,69.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 14:10:00,33.2,1005.2,73.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 14:20:00,33.59,1005.01,71.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 14:30:00,34.15,1005.06,70.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 14:40:00,34.01,1004.81,71.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 14:50:00,33.77,1004.25,70.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 15:00:00,34.34,1004.92,70.7,normal,none
AWS-004,Kolkata Alipore,2026-08-04 15:10:00,33.51,1005.18,72.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 15:20:00,33.87,1003.98,70.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 15:30:00,33.39,1004.69,72.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 15:40:00,33.29,1003.81,72.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 15:50:00,33.96,1004.73,69.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 16:00:00,33.32,1004.17,71.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 16:10:00,33.22,1004.46,71.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 16:20:00,33.44,1004.15,72.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 16:30:00,33.16,1004.52,71.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 16:40:00,32.2,1004.15,72.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 16:50:00,33.2,1004.01,72.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 17:00:00,32.0,1004.06,73.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 17:10:00,32.25,1003.9,74.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 17:20:00,32.01,1003.48,75.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 17:30:00,32.11,1003.61,73.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 17:40:00,31.93,1004.15,77.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 17:50:00,32.11,1004.05,76.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 18:00:00,31.11,1003.45,72.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 18:10:00,31.68,1003.73,76.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 18:20:00,30.96,1003.93,74.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 18:30:00,31.31,1003.59,78.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 18:40:00,30.92,1003.62,79.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 18:50:00,30.46,1003.54,77.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 19:00:00,30.47,1003.44,77.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 19:10:00,30.58,1003.56,79.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 19:20:00,29.44,1003.18,77.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 19:30:00,29.68,1003.61,80.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 19:40:00,28.98,1003.77,79.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 19:50:00,29.1,1003.5,79.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 20:00:00,28.92,1003.6,81.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 20:10:00,28.52,1003.5,84.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 20:20:00,27.97,1003.41,83.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 20:30:00,28.09,1003.57,82.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 20:40:00,27.93,1003.4,83.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 20:50:00,27.59,1003.61,82.3,normal,none
AWS-004,Kolkata Alipore,2026-08-04 21:00:00,26.85,1003.45,85.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 21:10:00,26.63,1003.49,84.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 21:20:00,26.19,1003.23,82.2,normal,none
AWS-004,Kolkata Alipore,2026-08-04 21:30:00,26.26,1003.35,84.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 21:40:00,25.74,1003.82,86.1,normal,none
AWS-004,Kolkata Alipore,2026-08-04 21:50:00,25.67,1003.78,86.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 22:00:00,25.9,1004.1,87.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 22:10:00,25.27,1003.8,85.4,normal,none
AWS-004,Kolkata Alipore,2026-08-04 22:20:00,25.14,1003.97,84.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 22:30:00,25.16,1003.77,88.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 22:40:00,24.65,1003.79,85.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 22:50:00,24.68,1004.25,86.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 23:00:00,24.19,1003.82,89.0,normal,none
AWS-004,Kolkata Alipore,2026-08-04 23:10:00,24.02,1004.61,87.8,normal,none
AWS-004,Kolkata Alipore,2026-08-04 23:20:00,23.68,1004.36,89.9,normal,none
AWS-004,Kolkata Alipore,2026-08-04 23:30:00,23.26,1004.29,90.6,normal,none
AWS-004,Kolkata Alipore,2026-08-04 23:40:00,23.1,1004.71,90.5,normal,none
AWS-004,Kolkata Alipore,2026-08-04 23:50:00,22.93,1004.39,90.1,normal,none
AWS-004,Kolkata Alipore,2026-08-05 00:00:00,23.24,1004.42,90.2,normal,none
AWS-004,Kolkata Alipore,2026-08-05 00:10:00,23.16,1004.82,92.2,normal,none
AWS-004,Kolkata Alipore,2026-08-05 00:20:00,22.98,1004.44,89.5,normal,none
AWS-004,Kolkata Alipore,2026-08-05 00:30:00,22.65,1004.32,91.6,normal,none
AWS-004,Kolkata Alipore,2026-08-05 00:40:00,21.93,1005.14,91.9,normal,none
AWS-004,Kolkata Alipore,2026-08-05 00:50:00,21.9,1004.86,92.0,normal,none
AWS-004,Kolkata Alipore,2026-08-05 01:00:00,22.47,1004.46,90.8,normal,none
AWS-004,Kolkata Alipore,2026-08-05 01:10:00,22.53,1005.19,91.4,normal,none
AWS-004,Kolkata Alipore,2026-08-05 01:20:00,22.06,1005.11,94.0,normal,none
AWS-004,Kolkata Alipore,2026-08-05 01:30:00,21.9,1005.78,91.2,normal,none
AWS-004,Kolkata Alipore,2026-08-05 01:40:00,21.38,1005.37,91.8,normal,none
AWS-004,Kolkata Alipore,2026-08-05 01:50:00,21.68,1005.54,91.8,normal,none
AWS-004,Kolkata Alipore,2026-08-05 02:00:00,21.82,1005.74,91.9,normal,none
AWS-004,Kolkata Alipore,2026-08-05 02:10:00,22.01,1005.42,93.8,normal,none
AWS-004,Kolkata Alipore,2026-08-05 02:20:00,22.57,1005.82,90.5,normal,none
AWS-004,Kolkata Alipore,2026-08-05 02:30:00,21.16,1005.83,92.5,normal,none
AWS-004,Kolkata Alipore,2026-08-05 02:40:00,22.54,1005.55,92.9,normal,none
